ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
2022-03-04 15:05:00,FP,550,DXB,77W,J,AE,428,0.3944526790218916
2022-03-04 14:05:00,UK,776,YVR,32A,J,CA,172,0.5492531840455755
2022-03-04 14:35:00,DO,905,CKE,CR9,J,US,90,0.3045223422516166
2022-03-04 15:00:00,GQ,3125,ASE,73H,J,US,189,0.5492661831141269
2022-03-04 15:35:00,CN,526,ONL,AT4,J,US,46,0.5840132236821943
2022-03-04 15:15:00,SV,1680,DEN,73H,J,US,186,0.5503198400776215
2022-03-04 15:35:00,PU,858,ASE,738,J,US,189,0.5499856632585428
2022-03-04 15:10:00,DO,974,YYJ,32N,J,CA,180,0.23609133989984235
2022-03-04 15:10:00,NU,535,UTM,AT7,J,US,48,0.5315989840664183
2022-03-04 15:40:00,CN,553,CKE,AT7,J,US,72,0.5782813387169559
2022-03-04 15:20:00,TN,553,DOH,789,J,QA,311,0.39471085734031824
2022-03-04 15:55:00,DO,814,ORD,333,J,US,262,0.1175764662873843
2022-03-04 16:50:00,SV,1724,YXU,73H,J,CA,186,0.637389204688565
2022-03-04 16:00:00,CL,566,YPE,73H,J,CA,189,0.5453603866014054
2022-03-04 16:30:00,DO,1417,YKF,CR9,J,CA,90,0.295161963981722
2022-03-04 16:15:00,DO,1345,YQR,CR9,J,CA,90,0.29381920072726664
2022-03-04 17:30:00,LJ,3140,DEN,319,J,US,156,0.545328535890931
2022-03-04 17:40:00,DO,680,YWG,32N,J,CA,180,0.33940901050450345
2022-03-04 16:35:00,DO,905,CKE,32N,J,US,180,0.33769765795823414
2022-03-04 16:40:00,DO,919,KWT,AT7,J,US,70,0.26418330642998716
2022-03-04 16:35:00,DO,729,LAS,32N,J,US,180,0.34086127182668413
2022-03-04 17:20:00,IA,877,DEN,73H,J,US,186,0.5671802297286016
2022-03-04 17:05:00,SV,1530,CKE,73H,J,US,186,0.5440417272089875
2022-03-04 18:00:00,CN,527,ONL,AT4,J,US,46,0.5837438566614964
2022-03-04 17:00:00,GQ,1095,CYT,321,J,US,180,0.554045755649479
2022-03-04 17:05:00,SV,1672,YEG,73H,J,CA,186,0.5442920811978791
2022-03-04 17:50:00,DO,703,YZF,CR9,J,CA,90,0.35928723320669437
2022-03-04 18:40:00,PW,850,YLW,319,J,CA,143,0.5949898738609098
2022-03-04 18:10:00,NV,1253,YCD,320,J,CA,180,0.5506993301014058
2022-03-04 17:40:00,CN,556,CKE,AT7,J,US,72,0.5782813387169559
2022-03-04 18:15:00,PU,2336,UGB,738,J,US,189,0.5499856632585428
2022-03-04 19:05:00,UK,1314,YXX,319,J,CA,131,0.5572175803284575
2022-03-04 19:05:00,DO,1002,YYZ,32N,J,CA,180,0.34278606333183675
2022-03-04 19:15:00,IA,878,DEN,E90,J,US,100,0.5938922810526154
2022-03-04 18:30:00,CL,1902,YFE,73H,J,CA,189,0.5453603866014054
2022-03-04 18:20:00,MD,3071,PHK,320,J,US,180,0.5543586923683868
2022-03-04 18:25:00,SV,1712,YLW,73H,J,CA,186,0.5574150899819138
2022-03-04 19:05:00,DO,990,YXC,320,J,CA,168,0.2191674941373918
2022-03-04 18:40:00,DO,906,CKE,AT7,J,US,70,0.3329959349954376
2022-03-04 19:10:00,ML,654,YKF,E95,J,CA,118,0.5605682540604412
2022-03-04 20:00:00,ZY,817,YXC,73H,J,CA,186,0.3059629484955199
2022-03-04 19:15:00,SV,1532,CKE,73H,J,US,186,0.5408117455370658
2022-03-04 20:50:00,NH,602,MSP,320,J,US,174,0.5544102191142065
2022-03-04 19:40:00,OF,575,OTH,32Q,G,US,160,0.5398248174679606
2022-03-04 20:00:00,BJ,3581,ZSW,319,J,CA,150,0.5493724275108249
2022-03-04 21:10:00,LJ,1776,YLW,320,J,CA,186,0.5179026141486163
2022-03-04 20:00:00,DO,1460,YKK,CR9,J,CA,90,0.2651965680464861
2022-03-04 20:10:00,DO,709,ZSW,CR9,J,CA,90,0.2651965680464861
2022-03-04 20:05:00,LJ,990,YQQ,319,J,CA,156,0.5273708749252155
2022-03-04 21:20:00,DO,1125,OFF,CR9,J,US,90,0.2483597615425846
2022-03-04 21:35:00,ZP,801,KEF,32Q,J,IS,192,0.5521951248198713
2022-03-04 22:15:00,LJ,1162,YWG,320,J,CA,186,0.5192682407384096
2022-03-04 22:30:00,CN,518,EST,AT7,J,US,72,0.5520972246225316
2022-03-04 22:40:00,CL,711,YQR,7M8,J,CA,197,0.5478018555254694
2022-03-04 23:00:00,CL,2961,YQU,73H,J,CA,189,0.5414290074827874
2022-03-04 22:20:00,DO,991,YXC,32N,J,CA,180,0.12307107388052677
2022-03-04 22:05:00,DO,1414,DAB,CR9,J,US,90,0.17916168346111092
2022-03-05 05:40:00,DO,1486,AIV,32N,J,US,180,0.3803697308596665
2022-03-05 05:40:00,SV,1706,MOD,73H,J,US,186,0.5490793906741167
2022-03-05 06:20:00,DO,2567,YXU,32N,J,CA,180,0.554214186225966
2022-03-05 05:40:00,PW,950,YLW,319,J,CA,143,0.6003326276708485
2022-03-05 06:30:00,SV,1704,HUS,73H,J,US,186,0.5490091961979936
2022-03-05 06:20:00,NV,1256,YCD,320,J,CA,180,0.5576460086119176
2022-03-05 06:35:00,SV,1670,YEG,73H,J,CA,186,0.5475028859536618
2022-03-05 07:10:00,AY,2874,BXK,320,C,US,174,0.5285893149476484
2022-03-05 07:25:00,NS,635,XLB,734,C,CA,168,0.5219105374489069
2022-03-05 07:40:00,DO,1437,PHX,32N,J,US,180,0.3519887175202994
2022-03-05 07:20:00,DO,972,YYJ,32N,J,CA,180,0.23440850651107306
2022-03-05 08:30:00,DO,1047,YLL,AT7,J,CA,70,0.2837780655452513
2022-03-05 08:40:00,DO,764,AIY,321,J,US,200,0.3074821506172178
2022-03-05 08:05:00,SV,3745,XLB,73H,C,CA,186,0.5270038207597981
2022-03-05 08:25:00,DO,1123,OFF,CR9,J,US,90,0.28929259776555794
2022-03-05 08:00:00,DO,1454,AUM,CR9,J,US,90,0.28929259776555794
2022-03-05 07:55:00,IK,878,RNH,32B,C,US,212,0.5415937358285192
2022-03-05 08:15:00,DO,1061,LAS,32N,J,US,180,0.3456279254109223
2022-03-05 07:40:00,DO,1028,YFI,CR9,J,CA,90,0.3078758910213445
2022-03-05 09:10:00,DO,1445,RNH,321,J,US,200,0.3079998682597716
2022-03-05 08:15:00,DO,1397,FBY,320,J,US,168,0.34394967072158344
2022-03-05 09:05:00,MD,1538,MJQ,321,J,US,230,0.5498241800225367
2022-03-05 08:20:00,CL,1497,ICL,73H,J,US,189,0.5388295199118968
2022-03-05 08:25:00,DO,902,CKE,32N,J,US,180,0.3398186304804195
2022-03-05 08:55:00,LJ,1774,YLW,320,J,CA,186,0.5202194306456671
2022-03-05 08:55:00,KU,922,YZF,32Q,J,CA,215,0.5462264697476333
2022-03-05 09:55:00,DO,2914,APH,32N,C,US,180,0.600600795538898
2022-03-05 09:15:00,NH,600,MSP,E95,J,US,120,0.5630966795536997
2022-03-05 10:30:00,IA,875,DEN,73J,J,US,188,0.5664806047808459
2022-03-05 10:35:00,DO,2915,AMN,32N,C,US,180,0.6005322479662918
2022-03-05 10:20:00,CL,1391,YYF,73H,J,CA,189,0.545600022387801
2022-03-05 11:15:00,VW,771,YYZ,32A,J,CA,180,0.5631431638034424
2022-03-05 11:15:00,PU,857,ASE,738,J,US,189,0.549367918634725
2022-03-05 10:40:00,LJ,988,YQQ,319,J,CA,156,0.5325619796116271
2022-03-05 11:25:00,DO,1057,YKA,AT7,J,CA,70,0.3344908256556114
2022-03-05 11:20:00,BT,660,NPA,DH4,J,US,76,0.5406049397241095
2022-03-05 11:55:00,BJ,2547,APH,32A,C,US,180,0.5334943181436866
2022-03-05 11:50:00,WU,644,MKG,734,J,US,158,0.5545240090801073
2022-03-05 12:05:00,DO,973,YYJ,32N,J,CA,180,0.24063227153817485
2022-03-05 11:35:00,DO,986,YXC,32N,J,CA,180,0.22189034041264047
2022-03-05 12:00:00,DO,3071,RNH,321,C,US,200,0.5007498945545774
2022-03-05 12:55:00,IA,876,DEN,73H,J,US,186,0.5666439073298644
2022-03-05 11:40:00,NV,1252,YCD,320,J,CA,180,0.5505918215566177
2022-03-05 13:20:00,SH,617,SIN,359,J,SG,253,0.184852582183606
2022-03-05 12:00:00,CL,635,BWI,73H,J,US,189,0.5488853913220537
2022-03-05 11:50:00,DO,682,DEN,CR9,J,US,90,0.3006270171472994
2022-03-05 12:25:00,LJ,884,SCM,320,J,US,186,0.5324695838953621
2022-03-05 12:25:00,SV,1724,YAD,73H,J,CA,186,0.5403061090590995
2022-03-05 13:00:00,ZT,568,KEF,76W,J,IS,262,0.3909967435959238
2022-03-05 14:00:00,CL,2961,YQU,73H,J,CA,189,0.5417537673057189
2022-03-05 14:45:00,SV,3738,APH,73H,C,US,186,0.5311272336172713
2022-03-05 14:45:00,IA,876,DEN,E90,J,US,100,0.592244260115005
2022-03-05 15:00:00,DO,1124,OFF,CR9,J,US,90,0.2927060614229287
2022-03-05 14:25:00,DO,905,CKE,CR9,J,US,90,0.3156594131663188
2022-03-05 14:15:00,DO,988,YXC,CR9,J,CA,90,0.25697591612314935
2022-03-05 15:20:00,SV,1698,AMN,73H,J,US,186,0.5441813164506962
2022-03-05 14:10:00,DO,668,YYZ,32N,J,CA,180,0.348039013404861
2022-03-05 14:25:00,LJ,1162,YWG,320,J,CA,186,0.5237024387065746
2022-03-05 15:50:00,CN,515,EST,AT7,J,US,70,0.5594875104973587
2022-03-05 14:50:00,SV,1724,YXU,73H,J,CA,186,0.6304468556296509
2022-03-05 14:35:00,CL,3779,YWG,73H,J,CA,189,0.545382306977413
2022-03-05 14:50:00,RZ,1148,PEC,DH4,J,US,78,0.5412737755676215
2022-03-05 15:35:00,DO,727,BWI,CR9,J,US,90,0.2927060614229287
2022-03-05 15:25:00,TN,553,DOH,789,J,QA,311,0.3937464957608712
2022-03-05 15:30:00,DO,814,ORD,333,J,US,262,0.12174682276166397
2022-03-05 15:20:00,DO,701,YZF,32N,J,CA,180,0.3617414027199741
2022-03-05 15:50:00,PL,2960,YQU,73H,J,CA,189,0.5408988444138121
2022-03-05 16:40:00,IR,1121,RNH,320,J,US,180,0.5542728159933439
2022-03-05 15:50:00,AY,2841,AIV,320,C,US,174,0.5351714628816363
2022-03-05 16:05:00,DO,729,LAS,32N,J,US,180,0.34672170790894324
2022-03-05 16:55:00,KU,920,YQQ,223,J,CA,145,0.5516500105931919
2022-03-05 17:30:00,BJ,2543,AMN,32A,J,US,180,0.5546732771180952
2022-03-05 17:20:00,DO,989,YXC,321,J,CA,200,0.18801916991169826
2022-03-05 16:25:00,FZ,748,XLB,73H,C,CA,189,0.521017722655035
2022-03-05 17:10:00,IA,877,DEN,73H,J,US,186,0.5665419441908623
2022-03-05 18:10:00,DO,1374,AMN,32N,J,US,180,0.34685694050224647
2022-03-05 17:55:00,LJ,3255,YEG,320,J,CA,186,0.5374228429617776
2022-03-05 17:25:00,SV,3746,AMN,73H,C,US,186,0.528475655686025
2022-03-05 18:50:00,CN,558,CKE,AT7,J,US,72,0.5794079288427693
2022-03-05 19:00:00,IR,1123,YFI,320,J,CA,180,0.5507619905596419
2022-03-05 19:50:00,SV,1692,YQQ,73H,J,CA,186,0.5385896849736876
2022-03-05 20:05:00,JZ,820,YHM,32B,J,CA,209,0.5446209751027439
2022-03-05 19:05:00,ZY,816,YXC,73H,J,CA,186,0.30961528085979984
2022-03-05 20:25:00,AY,653,YYG,32A,J,CA,174,0.5507031662385227
2022-03-05 19:20:00,DO,990,YXC,32N,J,CA,180,0.21311432178290374
2022-03-05 21:35:00,CL,566,YPE,73H,J,CA,189,0.545083973246465
2022-03-05 20:05:00,CL,3466,YYT,73H,J,CA,189,0.5448498763685612
2022-03-05 22:50:00,CL,2961,YQU,320,J,CA,180,0.5485437710272556
2022-03-06 05:10:00,UK,1315,YXX,32N,J,CA,172,0.5639530166011252
2022-03-06 06:00:00,IA,874,DEN,73J,J,US,188,0.5727612296687702
2022-03-06 06:50:00,UK,777,YVR,32N,J,CA,172,0.5719219174180019
2022-03-06 06:50:00,SV,1683,YBR,73H,J,CA,186,0.5472317516469852
2022-03-06 07:30:00,CL,3040,FTL,73H,J,US,189,0.5372408338729314
2022-03-06 07:10:00,NH,602,MSP,E95,J,US,120,0.553630578663231
2022-03-06 07:10:00,DO,698,KEF,32N,J,IS,180,0.3456718016054734
2022-03-06 07:10:00,DO,1437,PHX,32N,J,US,180,0.3512142229762326
2022-03-06 07:50:00,SV,1688,DAN,73H,J,US,186,0.5367505577210594
2022-03-06 08:20:00,DO,972,YYJ,32N,J,CA,180,0.23441953715172748
2022-03-06 08:05:00,DO,1043,ZSW,32N,J,CA,180,0.3431417456247034
2022-03-06 08:00:00,DO,1047,YLL,CR9,J,CA,90,0.29484204153757354
2022-03-06 07:50:00,DO,1069,YHM,CR9,J,CA,90,0.29595569115068066
2022-03-06 07:20:00,DO,704,YQQ,321,J,CA,200,0.30816886557267587
2022-03-06 07:55:00,DO,644,YXE,AT7,J,CA,70,0.2821302596004818
2022-03-06 07:30:00,DO,697,YCD,32N,J,CA,180,0.3441140890179606
2022-03-06 08:15:00,SH,617,BWI,359,J,US,253,0.18953840883515388
2022-03-06 07:45:00,DO,1061,LAS,321,J,US,200,0.3076341778863096
2022-03-06 08:50:00,DO,764,AIY,321,J,US,200,0.3068158071476917
2022-03-06 08:30:00,PU,2557,UGB,320,C,US,189,0.527796390418523
2022-03-06 09:15:00,DO,759,YOW,321,J,CA,200,0.308092712284578
2022-03-06 08:05:00,TN,554,DOH,789,J,QA,311,0.3982886610727395
2022-03-06 09:45:00,DO,902,CKE,32N,J,US,180,0.34008672571981213
2022-03-06 09:35:00,KU,922,YZF,320,J,CA,180,0.5535357079034368
2022-03-06 10:25:00,NH,600,MSP,320,J,US,174,0.5539974837031633
2022-03-06 09:30:00,UK,775,YVR,E90,J,CA,99,0.5545351648955035
2022-03-06 11:35:00,PU,857,ASE,738,J,US,189,0.5486587949686428
2022-03-06 11:10:00,SV,1528,CKE,73H,J,US,186,0.543091710334191
2022-03-06 11:45:00,CN,512,EST,AT7,J,US,70,0.5440045735815372
2022-03-06 11:55:00,DO,904,CKE,AT7,J,US,70,0.3322598484486697
2022-03-06 10:35:00,GQ,1094,CYT,32Q,J,US,190,0.5506551836652206
2022-03-06 11:20:00,CL,711,YQR,73H,J,CA,189,0.5461365541573546
2022-03-06 11:10:00,DO,986,YXC,32N,J,CA,180,0.22499730801657375
2022-03-06 11:20:00,CL,2961,YQU,320,J,CA,180,0.5490391864094016
2022-03-06 12:00:00,DO,688,YLW,32N,J,CA,180,0.3453470510329266
2022-03-06 11:30:00,SV,1528,CKE,73H,J,US,186,0.543091710334191
2022-03-06 12:50:00,DO,1057,YKA,32N,J,CA,180,0.34953084536692225
2022-03-06 12:00:00,CN,552,CKE,AT7,J,US,72,0.5709182981392903
2022-03-06 12:35:00,DO,803,EWR,333,J,US,266,0.12568463607329305
2022-03-06 13:05:00,DO,810,BOW,359,J,US,300,0.12046031611058931
2022-03-06 12:40:00,VW,771,YYZ,319,J,CA,143,0.5706117740589735
2022-03-06 13:05:00,DO,1415,DAB,CR9,J,US,90,0.2883361298211619
2022-03-06 14:00:00,SV,1680,DEN,73H,J,US,186,0.5496922913212816
2022-03-06 13:45:00,UK,1313,YXX,320,J,CA,159,0.5506197186490349
2022-03-06 13:00:00,RS,839,YXC,73H,J,CA,189,0.33704159222808416
2022-03-06 13:50:00,DO,1257,IJX,32N,J,US,180,0.3450012237292464
2022-03-06 14:20:00,AY,651,YYG,32A,J,CA,174,0.5514740420317312
2022-03-06 13:55:00,ZY,813,YXC,73H,J,CA,186,0.3293936523335828
2022-03-06 14:45:00,DO,986,YXC,32N,J,CA,180,0.22499941929670209
2022-03-06 13:55:00,DO,1040,ZSW,CR9,J,CA,90,0.2955228389264263
2022-03-06 13:25:00,IA,876,DEN,E90,J,US,100,0.5912755096634055
2022-03-06 14:10:00,FP,550,DXB,77W,J,AE,428,0.39183762773770786
2022-03-06 14:55:00,UK,776,YVR,32A,J,CA,172,0.5482579724788544
2022-03-06 15:20:00,DO,1345,YQR,32N,J,CA,180,0.3436236744675046
2022-03-06 14:15:00,DO,668,YYZ,32N,J,CA,180,0.347706157518934
2022-03-06 14:55:00,KU,923,YZF,321,J,CA,219,0.549059374703292
2022-03-06 15:50:00,PW,1117,YLW,319,J,CA,143,0.5879413670324843
2022-03-06 15:20:00,DO,974,YYJ,32N,J,CA,180,0.24614406865117858
2022-03-06 14:55:00,DO,1028,YFI,32N,J,CA,180,0.3481279423416062
2022-03-06 15:05:00,ZL,1743,DFW,320,J,US,180,0.553570547565392
2022-03-06 15:55:00,DO,814,ORD,333,J,US,262,0.1229361403835529
2022-03-06 15:20:00,IR,1121,GWV,320,J,US,180,0.5536656452499846
2022-03-06 15:45:00,LJ,2396,YKA,320,J,CA,186,0.5167108304839396
2022-03-06 15:25:00,SV,1530,CKE,73H,J,US,186,0.5450108073896528
2022-03-06 17:00:00,DO,1417,YKF,32N,J,CA,180,0.3444498204099348
2022-03-06 16:45:00,IR,1124,YFI,321,J,CA,220,0.5470820616062294
2022-03-06 16:30:00,DO,1457,AUM,CR9,J,US,90,0.2935247626300565
2022-03-06 16:25:00,DO,680,YWG,32N,J,CA,180,0.34419373298145145
2022-03-06 16:10:00,CN,527,ONL,AT7,J,US,68,0.5536311256816064
2022-03-06 17:45:00,DO,729,LAS,321,J,US,200,0.3053412845241367
2022-03-06 17:55:00,LJ,3140,DEN,320,J,US,186,0.5371773251508793
2022-03-06 16:55:00,IA,877,DEN,73H,J,US,186,0.5660438664015892
2022-03-06 17:15:00,DO,705,YQQ,32N,J,CA,180,0.34422812796594876
2022-03-06 17:20:00,GQ,1095,CYT,32Q,J,US,190,0.5512123666209151
2022-03-06 17:40:00,DO,901,CKE,AT7,J,US,70,0.3363796798188536
2022-03-06 17:40:00,VW,773,YYZ,321,J,CA,220,0.5660388329709134
2022-03-06 19:00:00,FB,591,ARB,320,J,US,174,0.5536550775079397
2022-03-06 17:45:00,DO,699,YCD,32N,J,CA,180,0.34422812796594876
2022-03-06 18:25:00,CN,556,CKE,AT7,J,US,72,0.5760054722793821
2022-03-06 17:40:00,DO,1002,YYZ,32N,J,CA,180,0.3483386589845386
2022-03-06 18:35:00,DO,654,YXC,321,J,CA,200,0.1838777123292427
2022-03-06 19:30:00,NU,541,UTM,AT7,J,US,48,0.5305069655653143
2022-03-06 19:25:00,JZ,820,YHM,320,J,CA,174,0.5501663768022277
2022-03-06 19:30:00,ZY,816,YXC,73H,J,CA,186,0.3143423073427269
2022-03-06 19:40:00,LJ,1385,LAS,320,J,US,186,0.5288569201078568
2022-03-06 18:40:00,SV,1531,CKE,73H,J,US,186,0.5441228772732231
2022-03-06 19:10:00,DO,990,YXC,73H,J,CA,183,0.21117973201927318
2022-03-06 19:00:00,ML,654,YKF,E95,J,CA,118,0.5593071127209847
2022-03-06 20:15:00,EM,546,GBR,223,J,US,145,0.5537502126583507
2022-03-06 19:50:00,DO,683,DEN,32N,J,US,180,0.34993659797408283
2022-03-06 20:40:00,ZT,571,KEF,75W,J,IS,183,0.5523649341808353
2022-03-06 20:40:00,CL,635,BWI,73H,J,US,189,0.5481511164374516
2022-03-06 19:40:00,LJ,884,SCM,320,J,US,186,0.5288569201078568
2022-03-06 20:25:00,BJ,1903,YHZ,319,J,CA,150,0.5486793476600662
2022-03-06 20:35:00,ZY,2291,PHX,73H,J,US,186,0.5501675292492265
2022-03-06 21:25:00,AY,653,YYG,320,J,CA,174,0.5500087100720111
2022-03-06 21:40:00,SV,1532,CKE,73H,J,US,186,0.5386471818367339
2022-03-06 21:15:00,QU,635,YPJ,319,J,CA,140,0.5507117767138787
2022-03-06 20:45:00,DO,923,KWT,AT7,J,US,70,0.22890719428406073
2022-03-06 20:30:00,DO,747,YJO,CR9,J,CA,90,0.27109936882900104
2022-03-06 20:30:00,DO,990,YXC,32N,J,CA,180,0.17900002989049463
2022-03-06 21:05:00,LJ,1162,YWG,320,J,CA,186,0.5187256901069428
2022-03-06 21:25:00,ZP,801,KEF,32Q,J,IS,192,0.551282316483388
2022-03-06 21:15:00,CL,1496,ICL,7M8,J,US,197,0.5498884060682141
2022-03-06 22:00:00,CN,518,EST,AT4,J,US,46,0.5723587517422167
2022-03-06 21:55:00,CL,1391,YYF,73H,J,CA,189,0.5453906321341897
2022-03-06 23:30:00,DO,907,CKE,32N,J,US,180,0.2699602405569658
2022-03-06 23:05:00,DO,976,YYJ,32N,J,CA,180,0.14659591570145752
2022-03-06 22:35:00,DO,991,YXC,32N,J,CA,180,0.1311914719808322
2022-03-06 23:05:00,WN,671,AHT,789,C,US,345,0.39719106766373896
2022-03-07 05:30:00,MC,751,YXH,32N,J,CA,174,0.5332009792634931
2022-03-07 06:25:00,IA,874,DEN,73J,J,US,188,0.5477680756974334
2022-03-07 06:00:00,UK,777,YVR,32A,J,CA,172,0.5549397973100684
2022-03-07 06:00:00,DO,901,CKE,CR9,J,US,90,0.2896095753309858
2022-03-07 06:40:00,ML,653,YKF,E95,J,CA,118,0.545810892942325
2022-03-07 06:35:00,NV,1256,YCD,320,J,CA,180,0.5355100094176408
2022-03-07 06:35:00,DO,651,YXC,32N,J,CA,180,0.23364356158630134
2022-03-07 07:45:00,SV,1527,CKE,73H,J,US,186,0.4473903623209377
2022-03-07 08:00:00,CN,510,EST,AT4,J,US,46,0.5415840776310372
2022-03-07 08:25:00,SV,1573,YXC,73H,J,CA,186,0.31173785113305874
2022-03-07 07:15:00,DO,700,YZF,32N,J,CA,180,0.3499330289091507
2022-03-07 08:20:00,DO,1043,ZSW,32N,J,CA,180,0.33004014304340934
2022-03-07 08:15:00,IK,874,HUS,32B,C,US,212,0.5211339486957305
2022-03-07 07:10:00,NS,667,CKE,734,C,US,168,0.4351820328824133
2022-03-07 08:20:00,DO,1069,YHM,CR9,J,CA,90,0.28079847907402417
2022-03-07 07:45:00,DO,1454,AUM,32N,J,US,180,0.32991162040646493
2022-03-07 07:50:00,DO,697,YCD,32N,J,CA,180,0.3308070830745476
2022-03-07 08:20:00,CL,2781,HFD,73H,J,US,189,0.5150771052920776
2022-03-07 08:50:00,DO,698,KEF,321,J,IS,200,0.2923259400108623
2022-03-07 08:00:00,CN,511,EST,AT7,J,US,70,0.48931799818298477
2022-03-07 08:40:00,DO,914,KWT,AT7,J,US,70,0.22583625942046695
2022-03-07 08:05:00,DO,679,YWG,32N,J,CA,180,0.33004014304340934
2022-03-07 09:05:00,JZ,817,YHM,32B,J,CA,209,0.5276611923192724
2022-03-07 08:20:00,EM,544,GBR,223,J,US,145,0.5279646036956114
2022-03-07 09:40:00,BJ,3581,ZSW,32A,J,CA,180,0.5339324082527802
2022-03-07 08:15:00,CL,1497,ICL,73H,J,US,189,0.5150771052920776
2022-03-07 09:40:00,DO,902,CKE,32N,J,US,180,0.29796572238272884
2022-03-07 09:55:00,UK,1313,YXX,E95,J,CA,120,0.5409274715158143
2022-03-07 09:20:00,LJ,2394,YKA,319,J,CA,156,0.5208299187923607
2022-03-07 09:30:00,SV,1743,BWI,73H,J,US,186,0.5081206972069869
2022-03-07 09:40:00,DO,644,YXE,CR9,J,CA,90,0.2811478807044911
2022-03-07 10:00:00,KU,922,YZF,32Q,J,CA,215,0.5312248618395289
2022-03-07 09:20:00,PW,1083,YLW,223,J,CA,148,0.5903697495758198
2022-03-07 10:10:00,UK,775,YVR,32N,J,CA,172,0.5285712060227017
2022-03-07 10:45:00,DO,679,YQR,32N,J,CA,180,0.3308736864283357
2022-03-07 10:55:00,ML,654,YKF,E95,J,CA,112,0.5441802599065083
2022-03-07 10:55:00,PU,857,ASE,738,J,US,189,0.5286075175885339
2022-03-07 10:55:00,IR,1123,YFI,320,J,CA,180,0.5346018117245981
2022-03-07 11:50:00,BT,660,NPA,DH4,J,US,76,0.5165999352183797
2022-03-07 11:35:00,ZY,2190,YXU,73H,J,CA,186,0.6164726481512006
2022-03-07 11:45:00,CN,552,CKE,AT7,J,US,68,0.49463268989061665
2022-03-07 11:05:00,DO,986,YXC,32N,J,CA,180,0.2145302903093832
2022-03-07 12:10:00,CL,3040,FTL,73H,J,US,189,0.5243250051568978
2022-03-07 12:45:00,DO,1078,DAN,32N,J,US,180,0.32920716830895974
2022-03-07 12:30:00,DO,915,KWT,AT7,J,US,70,0.23168099562596922
2022-03-07 13:00:00,IA,876,DEN,73H,J,US,186,0.5403803321322015
2022-03-07 12:55:00,SH,617,SIN,359,J,SG,253,0.18603620343440208
2022-03-07 12:40:00,LJ,988,YQQ,320,J,CA,186,0.5161696617535318
2022-03-07 12:35:00,DO,810,BOW,359,J,US,300,0.1209183899871432
2022-03-07 12:00:00,DO,682,DEN,32N,J,US,180,0.3313350786144858
2022-03-07 12:00:00,DO,1080,YJO,CR9,J,CA,90,0.28108005056215224
2022-03-07 13:30:00,DO,1460,YKK,CR9,J,CA,90,0.28108005056215224
2022-03-07 12:20:00,AY,651,YYG,320,J,CA,174,0.5334476171282038
2022-03-07 12:55:00,CL,3240,YHZ,73H,J,CA,189,0.5231021082609925
2022-03-07 13:25:00,DO,1070,YHM,32N,J,CA,180,0.3305857284784988
2022-03-07 12:35:00,LJ,3140,DEN,320,J,US,186,0.5268209015346287
2022-03-07 14:00:00,DO,753,HFD,32N,J,US,180,0.32920716830895974
2022-03-07 14:30:00,CL,1902,YFE,73H,J,CA,189,0.5225947800473739
2022-03-07 14:30:00,DO,1456,AUM,32N,J,US,180,0.32920716830895974
2022-03-07 14:30:00,DO,1040,ZSW,CR9,J,CA,90,0.2813635769509947
2022-03-07 14:55:00,SV,1529,CKE,73H,J,US,186,0.45196891071731876
2022-03-07 14:05:00,GQ,3125,ASE,73H,J,US,189,0.5254641988153087
2022-03-07 14:30:00,FP,550,DXB,77W,J,AE,428,0.4046427321747737
2022-03-07 14:50:00,DO,905,CKE,CR9,J,US,90,0.27498692371115235
2022-03-07 15:40:00,DO,668,YYZ,32N,J,CA,180,0.3331758775504346
2022-03-07 14:10:00,LJ,1775,YLW,320,J,CA,186,0.5205279435560162
2022-03-07 14:50:00,VW,772,YYZ,32A,J,CA,180,0.5534072842901878
2022-03-07 15:00:00,CL,566,YPE,73H,J,CA,189,0.5225947800473739
2022-03-07 15:40:00,DO,1016,DEN,32N,J,US,180,0.3317116762375284
2022-03-07 16:10:00,TN,553,DOH,788,J,QA,254,0.4044827619646354
2022-03-07 16:10:00,ZL,1743,DFW,321,J,US,200,0.5290906909983002
2022-03-07 15:10:00,CN,515,EST,AT4,J,US,46,0.5690003116200059
2022-03-07 17:05:00,IR,1124,YFI,320,J,CA,180,0.534440563835384
2022-03-07 16:35:00,SV,1530,CKE,73H,J,US,186,0.4523398521410129
2022-03-07 17:20:00,LJ,884,SCM,320,J,US,186,0.5208972241041155
2022-03-07 17:00:00,SV,1579,YXC,73H,J,CA,186,0.3089429387804786
2022-03-07 17:45:00,DO,919,KWT,CR9,J,US,90,0.24145638321765306
2022-03-07 17:20:00,DO,989,YXC,321,J,CA,200,0.18077411857760195
2022-03-07 17:25:00,CN,516,EST,AT7,J,US,72,0.5286972675958759
2022-03-07 17:20:00,SV,1530,CKE,73H,J,US,186,0.45215607753315584
2022-03-07 18:00:00,GQ,1095,CYT,7M9,J,US,169,0.5350831981673959
2022-03-07 17:35:00,SV,1672,YEG,73H,J,CA,186,0.5170866564078157
2022-03-07 17:30:00,PW,850,YLW,319,J,CA,143,0.5856465138186556
2022-03-07 17:45:00,DO,1045,YVR,32N,J,CA,180,0.33185456048511797
2022-03-07 18:50:00,CN,556,CKE,AT7,J,US,68,0.5028620857164124
